Case ID,Case,Clip,Qualified Reads,Majority Label,label,split,Agreement,First Choice Answer,First Choice Votes,Second Choice Answer,Second Choice Votes,Third Choice Answer,Third Choice Votes
7680462,Case-105,5,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7680463,Case-153,9,19,'confluent b-lines',1,0,0.526,'confluent b-lines',10,'no b-lines',5,'1 or more discrete b-lines',4
7680464,Case-139,19,9,'1 or more discrete b-lines',1,0,0.778,'1 or more discrete b-lines',7,'confluent b-lines',2,'no b-lines',0
7680465,Case-167,21,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7680466,Case-124,1,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7680467,Case-170,29,25,'confluent b-lines',1,0,0.96,'confluent b-lines',24,'no b-lines',1,'1 or more discrete b-lines',0
7680470,Case-143,19,3,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',3,'no b-lines',0,'confluent b-lines',0
7680472,Case-115,19,22,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',22,'no b-lines',0,'confluent b-lines',0
7680473,Case-166,23,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7680474,Case-149,5,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680475,Case-109,3,5,'1 or more discrete b-lines',1,0,0.8,'1 or more discrete b-lines',4,'confluent b-lines',1,'no b-lines',0
7680476,Case-122,4,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7680477,Case-110,14,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7680480,Case-167,19,15,'1 or more discrete b-lines',1,0,0.733,'1 or more discrete b-lines',11,'no b-lines',2,'confluent b-lines',2
7680481,Case-105,9,20,'confluent b-lines',1,0,0.6,'confluent b-lines',12,'no b-lines',4,'1 or more discrete b-lines',4
7680482,Case-089,19,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7680483,Case-174,21,10,'confluent b-lines',1,0,1,'confluent b-lines',10,'no b-lines',0,'1 or more discrete b-lines',0
7680484,Case-107,8,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680486,Case-156,25,16,'confluent b-lines',1,0,0.75,'confluent b-lines',12,'1 or more discrete b-lines',3,'no b-lines',1
7680487,Case-151,22,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680488,Case-142,21,9,'no b-lines',0,0,1,'no b-lines',9,'confluent b-lines',0,'1 or more discrete b-lines',0
7680489,Case-150,17,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7680491,Case-105,12,18,'confluent b-lines',1,0,0.833,'confluent b-lines',15,'no b-lines',2,'1 or more discrete b-lines',1
7680493,Case-192,16,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7680494,Case-200,14,21,'1 or more discrete b-lines',1,0,0.905,'1 or more discrete b-lines',19,'no b-lines',1,'confluent b-lines',1
7680497,Case-191,17,7,'no b-lines',0,0,0.857,'no b-lines',6,'1 or more discrete b-lines',1,'confluent b-lines',0
7680499,Case-176,17,6,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',6,'no b-lines',0,'confluent b-lines',0
7680501,Case-200,21,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7680502,Case-202,9,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7680503,Case-216,29,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7680504,Case-214,28,6,'1 or more discrete b-lines',1,0,0.833,'1 or more discrete b-lines',5,'no b-lines',1,'confluent b-lines',0
7680505,Case-211,25,16,'1 or more discrete b-lines',1,0,0.625,'1 or more discrete b-lines',10,'confluent b-lines',6,'no b-lines',0
7680506,Case-182,4,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7680507,Case-209,16,5,'no b-lines',0,0,0.8,'no b-lines',4,'1 or more discrete b-lines',1,'confluent b-lines',0
7680509,Case-216,31,9,'no b-lines',0,0,1,'no b-lines',9,'confluent b-lines',0,'1 or more discrete b-lines',0
7680510,Case-182,8,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680513,Case-191,20,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680514,Case-191,19,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680515,Case-200,12,8,'1 or more discrete b-lines',1,0,0.875,'1 or more discrete b-lines',7,'confluent b-lines',1,'no b-lines',0
7680518,Case-203,9,6,'no b-lines',0,0,0.833,'no b-lines',5,'1 or more discrete b-lines',1,'confluent b-lines',0
7680519,Case-209,21,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7680520,Case-199,13,6,'no b-lines',0,0,0.667,'no b-lines',4,'confluent b-lines',1,'1 or more discrete b-lines',1
7680521,Case-203,2,19,'1 or more discrete b-lines',1,0,0.632,'1 or more discrete b-lines',12,'no b-lines',7,'confluent b-lines',0
7680523,Case-192,19,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680524,Case-188,21,6,'no b-lines',0,0,0.833,'no b-lines',5,'1 or more discrete b-lines',1,'confluent b-lines',0
7680525,Case-176,18,8,'no b-lines',0,0,0.875,'no b-lines',7,'1 or more discrete b-lines',1,'confluent b-lines',0
7680526,Case-202,3,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7680527,Case-195,7,22,'confluent b-lines',1,0,0.727,'confluent b-lines',16,'1 or more discrete b-lines',6,'no b-lines',0
7680528,Case-212,27,16,'1 or more discrete b-lines',1,0,0.875,'1 or more discrete b-lines',14,'no b-lines',2,'confluent b-lines',0
7680529,Case-211,17,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7680532,Case-213,3,11,'1 or more discrete b-lines',1,0,0.909,'1 or more discrete b-lines',10,'no b-lines',1,'confluent b-lines',0
7680533,Case-213,5,14,'1 or more discrete b-lines',1,0,0.714,'1 or more discrete b-lines',10,'confluent b-lines',3,'no b-lines',1
7680534,Case-207,22,29,'confluent b-lines',1,0,0.759,'confluent b-lines',22,'1 or more discrete b-lines',7,'no b-lines',0
7680535,Case-207,19,21,'confluent b-lines',1,0,0.952,'confluent b-lines',20,'1 or more discrete b-lines',1,'no b-lines',0
7680536,Case-198,47,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7680537,Case-193,13,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7680540,Case-203,10,9,'no b-lines',0,0,0.778,'no b-lines',7,'confluent b-lines',1,'1 or more discrete b-lines',1
7680544,Case-204,12,20,'1 or more discrete b-lines',1,0,0.45,'1 or more discrete b-lines',9,'no b-lines',6,'confluent b-lines',5
7680546,Case-192,21,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7680547,Case-205,12,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680548,Case-191,16,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680549,Case-175,8,17,'1 or more discrete b-lines',1,0,0.588,'1 or more discrete b-lines',10,'no b-lines',5,'confluent b-lines',2
7680552,Case-194,8,7,'no b-lines',0,0,0.857,'no b-lines',6,'1 or more discrete b-lines',1,'confluent b-lines',0
7680553,Case-209,22,9,'no b-lines',0,0,1,'no b-lines',9,'confluent b-lines',0,'1 or more discrete b-lines',0
7680554,Case-195,3,13,'1 or more discrete b-lines',1,0,0.692,'1 or more discrete b-lines',9,'no b-lines',4,'confluent b-lines',0
7680555,Case-194,4,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7680556,Case-202,1,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680559,Case-188,16,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7680561,Case-196,3,8,'1 or more discrete b-lines',1,0,0.875,'1 or more discrete b-lines',7,'confluent b-lines',1,'no b-lines',0
7680562,Case-204,9,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680563,Case-203,3,11,'no b-lines',0,0,0.727,'no b-lines',8,'1 or more discrete b-lines',2,'confluent b-lines',1
7680564,Case-202,10,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7680566,Case-187,10,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680567,Case-205,4,24,'1 or more discrete b-lines',1,0,0.583,'1 or more discrete b-lines',14,'confluent b-lines',9,'no b-lines',1
7680568,Case-212,23,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7680569,Case-197,15,23,'1 or more discrete b-lines',1,0,0.522,'1 or more discrete b-lines',12,'no b-lines',6,'confluent b-lines',5
7680571,Case-205,3,15,'1 or more discrete b-lines',1,0,0.6,'1 or more discrete b-lines',9,'confluent b-lines',4,'no b-lines',2
7680572,Case-185,2,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7680573,Case-209,13,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7680574,Case-176,14,18,'1 or more discrete b-lines',1,0,0.944,'1 or more discrete b-lines',17,'confluent b-lines',1,'no b-lines',0
7680575,Case-192,17,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7680576,Case-192,20,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7680577,Case-175,2,12,'1 or more discrete b-lines',1,0,0.833,'1 or more discrete b-lines',10,'confluent b-lines',2,'no b-lines',0
7680578,Case-209,14,16,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',16,'no b-lines',0,'confluent b-lines',0
7680580,Case-196,8,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680581,Case-191,18,5,'no b-lines',0,0,0.8,'no b-lines',4,'1 or more discrete b-lines',1,'confluent b-lines',0
7680582,Case-199,18,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680583,Case-195,2,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7680584,Case-175,7,15,'confluent b-lines',1,0,0.933,'confluent b-lines',14,'1 or more discrete b-lines',1,'no b-lines',0
7680585,Case-205,6,17,'confluent b-lines',1,0,0.647,'confluent b-lines',11,'no b-lines',5,'1 or more discrete b-lines',1
7680586,Case-200,16,16,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',16,'no b-lines',0,'confluent b-lines',0
7680588,Case-201,21,6,'no b-lines',0,0,0.833,'no b-lines',5,'confluent b-lines',1,'1 or more discrete b-lines',0
7680589,Case-179,14,9,'confluent b-lines',1,0,1,'confluent b-lines',9,'no b-lines',0,'1 or more discrete b-lines',0
7680591,Case-206,22,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7680592,Case-209,19,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7680593,Case-179,23,21,'confluent b-lines',1,0,0.667,'confluent b-lines',14,'1 or more discrete b-lines',7,'no b-lines',0
7680595,Case-192,15,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680596,Case-195,6,18,'confluent b-lines',1,0,0.556,'confluent b-lines',10,'1 or more discrete b-lines',7,'no b-lines',1
7680597,Case-191,27,10,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',10,'no b-lines',0,'confluent b-lines',0
7680598,Case-198,41,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680599,Case-188,12,20,'confluent b-lines',1,0,0.7,'confluent b-lines',14,'1 or more discrete b-lines',5,'no b-lines',1
7680600,Case-208,13,6,'no b-lines',0,0,0.833,'no b-lines',5,'1 or more discrete b-lines',1,'confluent b-lines',0
7680601,Case-186,19,20,'1 or more discrete b-lines',1,0,0.95,'1 or more discrete b-lines',19,'confluent b-lines',1,'no b-lines',0
7680602,Case-210,19,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7680603,Case-201,27,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7680604,Case-196,6,7,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',7,'no b-lines',0,'confluent b-lines',0
7680605,Case-195,1,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7680606,Case-177,15,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7680607,Case-206,21,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7680608,Case-212,30,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7680613,Case-186,20,12,'1 or more discrete b-lines',1,0,0.833,'1 or more discrete b-lines',10,'confluent b-lines',2,'no b-lines',0
7680615,Case-187,9,8,'no b-lines',0,0,0.875,'no b-lines',7,'1 or more discrete b-lines',1,'confluent b-lines',0
7680616,Case-183,1,11,'1 or more discrete b-lines',1,0,0.727,'1 or more discrete b-lines',8,'confluent b-lines',3,'no b-lines',0
7680617,Case-193,12,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680618,Case-191,24,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680619,Case-175,6,16,'1 or more discrete b-lines',1,0,0.75,'1 or more discrete b-lines',12,'confluent b-lines',4,'no b-lines',0
7680620,Case-211,23,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7680621,Case-193,18,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680622,Case-195,5,19,'1 or more discrete b-lines',1,0,0.579,'1 or more discrete b-lines',11,'confluent b-lines',7,'no b-lines',1
7680624,Case-184,2,8,'no b-lines',0,0,1,'no b-lines',8,'confluent b-lines',0,'1 or more discrete b-lines',0
7680628,Case-212,24,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680629,Case-188,14,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680630,Case-188,13,19,'1 or more discrete b-lines',1,0,0.684,'1 or more discrete b-lines',13,'confluent b-lines',6,'no b-lines',0
7680631,Case-205,11,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7680632,Case-200,17,9,'no b-lines',0,0,1,'no b-lines',9,'confluent b-lines',0,'1 or more discrete b-lines',0
7680634,Case-182,6,7,'confluent b-lines',1,0,1,'confluent b-lines',7,'no b-lines',0,'1 or more discrete b-lines',0
7680635,Case-207,20,9,'no b-lines',0,0,1,'no b-lines',9,'confluent b-lines',0,'1 or more discrete b-lines',0
7680637,Case-211,21,6,'no b-lines',0,0,0.833,'no b-lines',5,'1 or more discrete b-lines',1,'confluent b-lines',0
7680638,Case-213,1,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7680639,Case-175,1,23,'confluent b-lines',1,0,0.739,'confluent b-lines',17,'1 or more discrete b-lines',6,'no b-lines',0
7680640,Case-201,29,11,'1 or more discrete b-lines',1,0,0.818,'1 or more discrete b-lines',9,'confluent b-lines',2,'no b-lines',0
7680641,Case-176,20,20,'1 or more discrete b-lines',1,0,0.9,'1 or more discrete b-lines',18,'confluent b-lines',2,'no b-lines',0
7680642,Case-184,5,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7680643,Case-201,28,7,'no b-lines',0,0,0.714,'no b-lines',5,'1 or more discrete b-lines',2,'confluent b-lines',0
7680644,Case-184,6,16,'confluent b-lines',1,0,0.812,'confluent b-lines',13,'1 or more discrete b-lines',3,'no b-lines',0
7680645,Case-175,5,15,'1 or more discrete b-lines',1,0,0.8,'1 or more discrete b-lines',12,'confluent b-lines',3,'no b-lines',0
7680647,Case-211,22,16,'1 or more discrete b-lines',1,0,0.812,'1 or more discrete b-lines',13,'no b-lines',3,'confluent b-lines',0
7680648,Case-214,22,7,'no b-lines',0,0,0.857,'no b-lines',6,'1 or more discrete b-lines',1,'confluent b-lines',0
7680650,Case-197,8,13,'no b-lines',0,0,1,'no b-lines',13,'confluent b-lines',0,'1 or more discrete b-lines',0
7680651,Case-180,17,8,'no b-lines',0,0,1,'no b-lines',8,'confluent b-lines',0,'1 or more discrete b-lines',0
7680652,Case-208,16,9,'no b-lines',0,0,1,'no b-lines',9,'confluent b-lines',0,'1 or more discrete b-lines',0
7680653,Case-193,16,11,'no b-lines',0,0,1,'no b-lines',11,'confluent b-lines',0,'1 or more discrete b-lines',0
7680654,Case-210,21,9,'no b-lines',0,0,0.778,'no b-lines',7,'1 or more discrete b-lines',2,'confluent b-lines',0
7680655,Case-211,18,9,'no b-lines',0,0,1,'no b-lines',9,'confluent b-lines',0,'1 or more discrete b-lines',0
7680656,Case-175,9,25,'confluent b-lines',1,0,0.88,'confluent b-lines',22,'1 or more discrete b-lines',2,'no b-lines',1
7680657,Case-188,15,10,'no b-lines',0,0,1,'no b-lines',10,'confluent b-lines',0,'1 or more discrete b-lines',0
7680658,Case-185,8,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7680659,Case-213,6,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680660,Case-189,4,20,'1 or more discrete b-lines',1,0,0.5,'1 or more discrete b-lines',10,'confluent b-lines',6,'no b-lines',4
7680663,Case-202,7,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680665,Case-192,14,11,'no b-lines',0,0,1,'no b-lines',11,'confluent b-lines',0,'1 or more discrete b-lines',0
7680667,Case-215,23,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680668,Case-204,8,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680669,Case-175,4,8,'confluent b-lines',1,0,0.75,'confluent b-lines',6,'1 or more discrete b-lines',2,'no b-lines',0
7680670,Case-176,19,18,'1 or more discrete b-lines',1,0,0.833,'1 or more discrete b-lines',15,'confluent b-lines',3,'no b-lines',0
7680672,Case-189,3,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7680673,Case-202,5,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7680674,Case-193,17,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7680675,Case-208,15,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7680676,Case-202,2,9,'no b-lines',0,0,1,'no b-lines',9,'confluent b-lines',0,'1 or more discrete b-lines',0
7680677,Case-198,48,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7680678,Case-209,17,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680679,Case-182,12,15,'confluent b-lines',1,0,0.733,'confluent b-lines',11,'no b-lines',2,'1 or more discrete b-lines',2
7680680,Case-180,23,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7680681,Case-188,22,8,'no b-lines',0,0,0.625,'no b-lines',5,'1 or more discrete b-lines',2,'confluent b-lines',1
7680682,Case-216,32,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7680683,Case-206,23,22,'1 or more discrete b-lines',1,0,0.591,'1 or more discrete b-lines',13,'no b-lines',9,'confluent b-lines',0
7680684,Case-179,10,9,'no b-lines',0,0,1,'no b-lines',9,'confluent b-lines',0,'1 or more discrete b-lines',0
7680685,Case-206,20,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7680686,Case-215,18,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7680687,Case-183,4,9,'no b-lines',0,0,1,'no b-lines',9,'confluent b-lines',0,'1 or more discrete b-lines',0
7680688,Case-213,9,21,'confluent b-lines',1,0,0.81,'confluent b-lines',17,'1 or more discrete b-lines',4,'no b-lines',0
